-0.28475930891013201406991584008210	1
-1.35052881794701984397022442863090	2
-1.98159734136332987830542151641566	3
-2.51898660523156436852332262787968	4
-3.08769913467698309261777467327192	5
-3.59822144999334758708187109732535	6
-4.06396556061663005721129593439400	7
-4.56049759528236986483307191519998	8
-5.05894490699119181442711123963818	9
